Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:32:13:37.031,61,0.0071908794,0.0440391041,0.1073893756,0.0000000000,0.0000000000,0.1876668930,0.0028343033,0.0071791639,0.0439534336,0.0108703068,0.0000000000,0.0000000000,0.1861271411,0.0028223502,0.1510069966,0.0000000000,0.0992531329,0.1653686166,0.1653665304,0.1283937246,0.0958523676,0.0000000000,0.0604437441,0.0000000000,0.0000000000,0.0357540883,0.0488762408,0.0812131912,0.0864551142,0.1649460047,0.2191676199,0.1175367683,0.0803583264,0.1159755588,0.2785068154,0.0634240955,0.0613867640,0.1308845580,0.1578678489,0.0731297731,0.0790508315,0.4918271899,0.4918690324,0.0313342027,0.0000000000,0.0000000000,0.0186697748,0.1840365678,0.1542971879,0.2253937423,0.2195645124,0.0000188692,0.0000000000,0.0000000000,0.0000000000,-0.0066379001,0.0268502198,-0.0001782706,0.0655766726,0.0269599203,0.0017671012
00:32:13:38.032,61,0.0065120836,0.0438658148,0.1065041423,0.0000000000,0.0000000000,0.1826478094,0.0055877217,0.0065003764,0.0437781923,0.0117511377,0.0000000000,0.0000000000,0.1812046319,0.0055694976,0.1554212570,0.0000000000,0.0965856388,0.1574652493,0.1574640721,0.1201485544,0.0963412151,0.0000000000,0.0603156351,0.0000000000,0.0000000000,0.0408951305,0.0522270873,0.0802238658,0.0854088664,0.1598846912,0.2119893134,0.1188476160,0.0804741085,0.1221410781,0.2721211314,0.0666500703,0.0646678731,0.1306723803,0.1576966345,0.0689815208,0.0746881068,0.4844239354,0.4844725132,0.0315977782,0.0000000000,0.0000000000,0.0214402601,0.1787027717,0.1502410471,0.2202004045,0.2145770043,0.0000269089,0.0000000000,0.0000000000,0.0000000000,-0.0071757953,0.0267432649,-0.0001919483,0.0650362968,0.0268528890,0.0017455992
00:32:13:39.032,61,0.0059365253,0.0450409949,0.1060187593,0.0000000000,0.0000000000,0.1762788147,0.0073823854,0.0059252558,0.0449547395,0.0122401817,0.0000000000,0.0000000000,0.1749176234,0.0073610614,0.1578435898,0.0000000000,0.0951404870,0.1536210477,0.1536201686,0.1164767668,0.0966355503,0.0000000000,0.0606128909,0.0000000000,0.0000000000,0.0442700684,0.0545275621,0.0794618577,0.0846113116,0.1578074694,0.2084787190,0.1195382699,0.0804979354,0.1250015050,0.2685669065,0.0681748986,0.0661905408,0.1303657293,0.1574234515,0.0668042079,0.0724376217,0.4780835509,0.4781364501,0.0318453014,0.0000000000,0.0000000000,0.0229365453,0.1738830209,0.1460483223,0.2165295482,0.2111453712,0.0000403912,0.0000000000,0.0000000000,0.0000000000,-0.0074742823,0.0274620578,-0.0002053089,0.0647386238,0.0275717489,0.0017841611
00:32:13:40.033,61,0.0054331385,0.0452535115,0.1051000282,0.0000000000,0.0000000000,0.1699086875,0.0089387540,0.0054225018,0.0451656953,0.0131580234,0.0000000000,0.0000000000,0.1686372757,0.0089151086,0.1589720100,0.0000000000,0.0943079218,0.1503112316,0.1503107399,0.1143635586,0.0967223272,0.0000000000,0.0607520565,0.0000000000,0.0000000000,0.0459272489,0.0557866916,0.0788500831,0.0839642584,0.1563794911,0.2065146416,0.1197928265,0.0803956687,0.1265021116,0.2644421458,0.0692118034,0.0672229603,0.1300397664,0.1571254134,0.0653753579,0.0709857792,0.4733277261,0.4733836353,0.0320723727,0.0000000000,0.0000000000,0.0240144767,0.1694223881,0.1418980360,0.2141365558,0.2088821679,0.0000468920,0.0000000000,0.0000000000,0.0000000000,-0.0080347219,0.0275910478,-0.0002217403,0.0641774014,0.0277008396,0.0017770005
00:32:13:41.033,61,0.0049839462,0.0467020981,0.1038274914,0.0000000000,0.0000000000,0.1638285816,0.0101929288,0.0049740155,0.0466144755,0.0144417016,0.0000000000,0.0000000000,0.1625983864,0.0101669170,0.1591352075,0.0000000000,0.0938057154,0.1472819149,0.1472816765,0.1130563468,0.0967223346,0.0000000000,0.0615502149,0.0000000000,0.0000000000,0.0454383418,0.0544980504,0.0782742053,0.0833545327,0.1550519764,0.2052881122,0.1194790006,0.0800252259,0.1271575391,0.2582485080,0.0698838383,0.0678868741,0.1297592074,0.1568750441,0.0643364415,0.0699610561,0.4676119983,0.4676710367,0.0323139541,0.0000000000,0.0000000000,0.0247875024,0.1664418429,0.1391725838,0.2116463184,0.2063044608,0.0000520174,0.0000000000,0.0000000000,0.0000000000,-0.0088183582,0.0284762755,-0.0002511786,0.0633987710,0.0285861418,0.0018116038
00:32:13:42.034,61,0.0045780870,0.0494601279,0.1026115716,0.0000000000,0.0000000000,0.1588881314,0.0112061966,0.0045688716,0.0493750423,0.0156434663,0.0000000000,0.0000000000,0.1576930583,0.0111778341,0.1588437408,0.0000000000,0.0934614092,0.1454011500,0.1454010457,0.1120471805,0.0966335237,0.0000000000,0.0622018129,0.0000000000,0.0000000000,0.0443657190,0.0529416166,0.0777331516,0.0827882215,0.1533798724,0.2043087482,0.1191020161,0.0796452686,0.1273653805,0.2525818646,0.0703758970,0.0683834925,0.1294934601,0.1566362977,0.0634999722,0.0691393390,0.4626799226,0.4627408385,0.0325585492,0.0000000000,0.0000000000,0.0254030488,0.1647717208,0.1376076937,0.2103544027,0.2049832493,0.0000512481,0.0000000000,0.0000000000,0.0000000000,-0.0095517039,0.0301628765,-0.0002881899,0.0626531988,0.0302728917,0.0018960297
00:32:13:43.035,61,0.0042086048,0.0527401790,0.1015342250,0.0000000000,0.0000000000,0.1549382508,0.0120292539,0.0042000832,0.0526586063,0.0167107377,0.0000000000,0.0000000000,0.1537753940,0.0119980657,0.1582459360,0.0000000000,0.0933137611,0.1431585252,0.1431584954,0.1111366004,0.0962880999,0.0000000000,0.0632210150,0.0000000000,0.0000000000,0.0425317995,0.0506410077,0.0772343501,0.0822747275,0.1523642987,0.2037006915,0.1184997037,0.0791238323,0.1273535639,0.2489171922,0.0707143769,0.0687173530,0.1292408556,0.1564647406,0.0628087595,0.0684954822,0.4588277936,0.4588915408,0.0327921063,0.0000000000,0.0000000000,0.0258846711,0.1636137515,0.1365059167,0.2094325870,0.2040474862,0.0000435320,0.0000000000,0.0000000000,0.0000000000,-0.0102027282,0.0321689919,-0.0003283190,0.0619915091,0.0322791748,0.0020004453
00:32:13:44.035,61,0.0038707263,0.0563578382,0.1004650816,0.0000000000,0.0000000000,0.1514862925,0.0126070436,0.0038628620,0.0562799722,0.0177753214,0.0000000000,0.0000000000,0.1503438801,0.0125734545,0.1572623253,0.0000000000,0.0934361070,0.1407512426,0.1407512426,0.1101240888,0.0958169699,0.0000000000,0.0639219135,0.0000000000,0.0000000000,0.0416157320,0.0497094616,0.0767490044,0.0817770138,0.1514804959,0.2032479942,0.1175723970,0.0785364062,0.1271929592,0.2459724844,0.0709701404,0.0689609647,0.1289357990,0.1562494040,0.0621723942,0.0679031834,0.4542961121,0.4543609917,0.0330284201,0.0000000000,0.0000000000,0.0263198838,0.1621975154,0.1350351572,0.2085587978,0.2031672299,0.0000412859,0.0000000000,0.0000000000,0.0000000000,-0.0108519103,0.0343815051,-0.0003732448,0.0613342188,0.0344919302,0.0021150452
00:32:13:45.036,61,0.0035609296,0.0582267717,0.0994561762,0.0000000000,0.0000000000,0.1490501612,0.0132332146,0.0035536804,0.0581494942,0.0187802259,0.0000000000,0.0000000000,0.1479245275,0.0131979445,0.1565813869,0.0000000000,0.0934159756,0.1388428360,0.1388428360,0.1079411060,0.0953278020,0.0000000000,0.0645333156,0.0000000000,0.0000000000,0.0411402434,0.0492416173,0.0762629062,0.0812785402,0.1502805203,0.2026280165,0.1168861687,0.0780292451,0.1269654334,0.2417695224,0.0712106600,0.0691997707,0.1286396086,0.1560259461,0.0614923835,0.0672390759,0.4505082071,0.4505736232,0.0332462117,0.0000000000,0.0000000000,0.0267532207,0.1609458029,0.1339486241,0.2077468485,0.2022989839,0.0000425907,0.0000000000,0.0000000000,0.0000000000,-0.0114649506,0.0355238430,-0.0004074415,0.0607158504,0.0356344059,0.0021631562
00:32:13:46.036,61,0.0032764398,0.0591787063,0.0985148251,0.0000000000,0.0000000000,0.1468808800,0.0138249518,0.0032697620,0.0591004528,0.0197454449,0.0000000000,0.0000000000,0.1457594931,0.0137875918,0.1560879648,0.0000000000,0.0936316177,0.1376750767,0.1376750767,0.1062628031,0.0948458239,0.0000000000,0.0663029030,0.0000000000,0.0000000000,0.0410597473,0.0492498577,0.0758476928,0.0808547959,0.1494465023,0.2022325546,0.1163350046,0.0776128918,0.1267797202,0.2393805832,0.0714328215,0.0694351941,0.1283841133,0.1558672339,0.0608043000,0.0665716156,0.4456084371,0.4456777871,0.0334655046,0.0000000000,0.0000000000,0.0271640550,0.1596113592,0.1328463256,0.2059568465,0.2003828734,0.0000476497,0.0000000000,0.0000000000,0.0000000000,-0.0120539442,0.0361050293,-0.0004353868,0.0601399206,0.0362157188,0.0021776464
00:32:13:47.037,61,0.0030149526,0.0613354854,0.0973998830,0.0000000000,0.0000000000,0.1448414028,0.0143195540,0.0030088036,0.0612578169,0.0208806749,0.0000000000,0.0000000000,0.1437451094,0.0142810857,0.1554222554,0.0000000000,0.0936552435,0.1347869039,0.1347869039,0.1045643836,0.0939617008,0.0000000000,0.0668345168,0.0000000000,0.0000000000,0.0396629088,0.0476811044,0.0754840672,0.0804780349,0.1486993134,0.2017211169,0.1147621349,0.0770367160,0.1264783442,0.2365323603,0.0715960488,0.0695966855,0.1281297952,0.1556996554,0.0601672269,0.0659342036,0.4419531524,0.4420223832,0.0336798392,0.0000000000,0.0000000000,0.0274992660,0.1585181057,0.1318891943,0.2042760998,0.1987297088,0.0000491544,0.0000000000,0.0000000000,0.0000000000,-0.0127463499,0.0374233164,-0.0004772205,0.0594564043,0.0375340693,0.0022313702
00:32:13:48.038,61,0.0027744810,0.0623401068,0.0966635048,0.0000000000,0.0000000000,0.1432884336,0.0148457373,0.0027688204,0.0622620471,0.0216291901,0.0000000000,0.0000000000,0.1422065198,0.0148055200,0.1548479944,0.0000000000,0.0937957913,0.1320058107,0.1320058107,0.1028336361,0.0932367593,0.0000000000,0.0673673451,0.0000000000,0.0000000000,0.0391070805,0.0471638218,0.0751301348,0.0801091641,0.1479597539,0.2012195140,0.1134923920,0.0764503777,0.1262693703,0.2349157184,0.0718013346,0.0698025227,0.1278219074,0.1554725617,0.0595399737,0.0653085336,0.4396621585,0.4397327602,0.0338582769,0.0000000000,0.0000000000,0.0278358888,0.1571675092,0.1307918578,0.2027772367,0.1972285956,0.0000509550,0.0000000000,0.0000000000,0.0000000000,-0.0132029671,0.0380370431,-0.0005024294,0.0590055138,0.0381478295,0.0022507145
00:32:13:49.038,61,0.0025532676,0.0624181665,0.0963452756,0.0000000000,0.0000000000,0.1421621442,0.0154083716,0.0025480574,0.0623393282,0.0219373256,0.0000000000,0.0000000000,0.1411018521,0.0153676942,0.1546888351,0.0000000000,0.0935501084,0.1306627840,0.1306627840,0.1019113585,0.0924789086,0.0000000000,0.0674731582,0.0000000000,0.0000000000,0.0388118252,0.0466910079,0.0748787969,0.0798408240,0.1475733221,0.2009110600,0.1125696525,0.0760293081,0.1259809583,0.2335011065,0.0719489083,0.0699583068,0.1277754754,0.1555436254,0.0589592047,0.0647293702,0.4373112619,0.4373801649,0.0340457521,0.0000000000,0.0000000000,0.0281357132,0.1563102901,0.1300219744,0.2017384320,0.1962116510,0.0000574215,0.0000000000,0.0000000000,0.0000000000,-0.0133910347,0.0380843468,-0.0005102202,0.0588111617,0.0381951630,0.0022460956
00:32:13:50.039,61,0.0023497341,0.0631005988,0.0961930379,0.0000000000,0.0000000000,0.1411984861,0.0159684066,0.0023449385,0.0630223453,0.0220995452,0.0000000000,0.0000000000,0.1401645094,0.0159277096,0.1544156820,0.0000000000,0.0925341770,0.1296080649,0.1296080649,0.1010579690,0.0916079730,0.0000000000,0.0674164295,0.0000000000,0.0000000000,0.0384225361,0.0451207496,0.0746670812,0.0796053112,0.1471283287,0.2003052682,0.1118363440,0.0756089762,0.1257597357,0.2326160222,0.0720698237,0.0700825602,0.1275392771,0.1553546935,0.0584397167,0.0642239451,0.4352542460,0.4353220463,0.0342374258,0.0000000000,0.0000000000,0.0283864886,0.1554942876,0.1293335706,0.2002943009,0.1952672899,0.0000562371,0.0000000000,0.0000000000,0.0000000000,-0.0134898406,0.0385016650,-0.0005196224,0.0587172918,0.0386125445,0.0022670440
00:32:13:51.040,61,0.0021624479,0.0641971380,0.0957330316,0.0000000000,0.0000000000,0.1397287697,0.0164687093,0.0021580339,0.0641192719,0.0225645639,0.0000000000,0.0000000000,0.1387359351,0.0164280217,0.1540312767,0.0000000000,0.0919881091,0.1284619272,0.1284619272,0.1000599638,0.0908168405,0.0000000000,0.0672699213,0.0000000000,0.0000000000,0.0381450020,0.0444331095,0.0745156929,0.0794313923,0.1466082186,0.1996386051,0.1112644970,0.0751750171,0.1256524175,0.2319557816,0.0722484812,0.0702552795,0.1271684468,0.1549919844,0.0579549298,0.0637491196,0.4339465201,0.4340135455,0.0343931317,0.0000000000,0.0000000000,0.0286306832,0.1538802832,0.1283297241,0.1991954446,0.1944471896,0.0000577720,0.0000000000,0.0000000000,0.0000000000,-0.0137733370,0.0391719490,-0.0005397875,0.0584349781,0.0392828882,0.0022953649
00:32:13:52.040,61,0.0019901015,0.0663279593,0.0949799046,0.0000000000,0.0000000000,0.1364386678,0.0170133840,0.0019860389,0.0662510768,0.0233494043,0.0000000000,0.0000000000,0.1355094165,0.0169716571,0.1535647660,0.0000000000,0.0917084739,0.1265565604,0.1265565604,0.0980385691,0.0894236639,0.0000000000,0.0674576759,0.0000000000,0.0000000000,0.0380481370,0.0440329090,0.0743384659,0.0792295113,0.1459813714,0.1989368647,0.1106692553,0.0746557266,0.1255817562,0.2312561721,0.0723761916,0.0703958124,0.1266612858,0.1545064002,0.0574932173,0.0633111298,0.4279370308,0.4280083179,0.0345529467,0.0000000000,0.0000000000,0.0288394429,0.1510534883,0.1264481544,0.1979437619,0.1934538931,0.0000598664,0.0000000000,0.0000000000,0.0000000000,-0.0142516606,0.0404745936,-0.0005771258,0.0579722524,0.0405856632,0.0023528123
00:32:13:53.041,61,0.0018314974,0.0697894990,0.0942175016,0.0000000000,0.0000000000,0.1325447708,0.0173088200,0.0018277584,0.0697153434,0.0241449084,0.0000000000,0.0000000000,0.1316872090,0.0172660518,0.1531495005,0.0000000000,0.0915422887,0.1249939501,0.1249939501,0.0959308669,0.0881947502,0.0000000000,0.0676228330,0.0000000000,0.0000000000,0.0382013917,0.0439789109,0.0741883665,0.0790565759,0.1452804804,0.1979272664,0.1102228090,0.0741783455,0.1255854368,0.2305902839,0.0725552142,0.0705829263,0.1261147559,0.1539761722,0.0570637286,0.0629021525,0.4220971465,0.4221711755,0.0347242653,0.0000000000,0.0000000000,0.0290483832,0.1487710178,0.1247415617,0.1970760524,0.1927002519,0.0000513924,0.0000000000,0.0000000000,0.0000000000,-0.0147359148,0.0425913185,-0.0006279789,0.0575018488,0.0427026004,0.0024556136
00:32:13:54.041,61,0.0016855369,0.0724960119,0.0943154842,0.0000000000,0.0000000000,0.1295690984,0.0175728351,0.0016820958,0.0724259540,0.0240676329,0.0000000000,0.0000000000,0.1287515014,0.0175290871,0.1525715142,0.0000000000,0.0913426206,0.1232561171,0.1232561171,0.0929742306,0.0865051523,0.0000000000,0.0678018779,0.0000000000,0.0000000000,0.0379588008,0.0434701331,0.0740916878,0.0789478421,0.1437983513,0.1953436583,0.1098934039,0.0737546384,0.1255153865,0.2290706784,0.0727354586,0.0707707182,0.1255031824,0.1533586532,0.0566088147,0.0624605082,0.4171231985,0.4171988368,0.0349069722,0.0000000000,0.0000000000,0.0292176511,0.1473105550,0.1236042455,0.1962259561,0.1919399649,0.0000486711,0.0000000000,0.0000000000,0.0000000000,-0.0146876946,0.0442472808,-0.0006502914,0.0575575009,0.0443588085,0.0025534423
00:32:13:55.042,61,0.0015512106,0.0760883018,0.0944208279,0.0000000000,0.0000000000,0.1269135326,0.0178097226,0.0015480436,0.0760237053,0.0239828862,0.0000000000,0.0000000000,0.1261441261,0.0177656393,0.1520991623,0.0000000000,0.0909029767,0.1209129170,0.1209129170,0.0904688016,0.0851610973,0.0000000000,0.0678147525,0.0000000000,0.0000000000,0.0377249755,0.0429027565,0.0740279332,0.0788761526,0.1425885856,0.1928235739,0.1096380949,0.0733291730,0.1256632954,0.2283447385,0.0730195269,0.0710524693,0.1247085258,0.1522511691,0.0562350824,0.0621044412,0.4122657776,0.4123392403,0.0350910202,0.0000000000,0.0000000000,0.0294096470,0.1461296976,0.1226970628,0.1954864413,0.1913097799,0.0000480478,0.0000000000,0.0000000000,0.0000000000,-0.0146345152,0.0464452244,-0.0006801681,0.0576160438,0.0465570092,0.0026828791
00:32:13:56.043,61,0.0014275903,0.0776249021,0.0950994492,0.0000000000,0.0000000000,0.1250480413,0.0180247985,0.0014246755,0.0775649846,0.0233102255,0.0000000000,0.0000000000,0.1243173853,0.0179804489,0.1518579274,0.0000000000,0.0894275010,0.1197151095,0.1197151095,0.0888146162,0.0842776969,0.0000000000,0.0679002181,0.0000000000,0.0000000000,0.0376264863,0.0423462130,0.0739993230,0.0788429230,0.1416660100,0.1905050278,0.1095086336,0.0730544776,0.1258160323,0.2276536226,0.0733576939,0.0713849366,0.1240849867,0.1514864564,0.0558135919,0.0617013387,0.4088940620,0.4089642465,0.0352670923,0.0000000000,0.0000000000,0.0296345595,0.1451715380,0.1219468489,0.1941932142,0.1905928999,0.0000525650,0.0000000000,0.0000000000,0.0000000000,-0.0142234266,0.0473865457,-0.0006744812,0.0580275804,0.0474983603,0.0027567346
00:32:13:57.043,61,0.0013138221,0.0790551379,0.0953317806,0.0000000000,0.0000000000,0.1237818599,0.0182354841,0.0013111394,0.0789981559,0.0230858475,0.0000000000,0.0000000000,0.1230746359,0.0181906223,0.1516898274,0.0000000000,0.0889039636,0.1183063015,0.1183063015,0.0870930329,0.0830551162,0.0000000000,0.0678767487,0.0000000000,0.0000000000,0.0379256569,0.0423714556,0.0740107447,0.0788528100,0.1409715265,0.1894380450,0.1094050556,0.0727932155,0.1260027289,0.2270088792,0.0736640990,0.0716853067,0.1234512925,0.1508052796,0.0553830788,0.0612859763,0.4061529040,0.4062245190,0.0354327150,0.0000000000,0.0000000000,0.0298325866,0.1441425830,0.1211887076,0.1930737495,0.1898778528,0.0000576495,0.0000000000,0.0000000000,0.0000000000,-0.0140859243,0.0482620224,-0.0006803209,0.0581669025,0.0483739115,0.0028143623
00:32:13:58.044,61,0.0012091206,0.0802943334,0.0954435244,0.0000000000,0.0000000000,0.1228290275,0.0185365733,0.0012066517,0.0802394971,0.0229812860,0.0000000000,0.0000000000,0.1221360862,0.0184912123,0.1516897082,0.0000000000,0.0881374776,0.1173755974,0.1173755974,0.0852907225,0.0818501711,0.0000000000,0.0679693371,0.0000000000,0.0000000000,0.0382573605,0.0422217436,0.0740750954,0.0789192170,0.1403194368,0.1885064393,0.1094954461,0.0727136955,0.1261267811,0.2261591256,0.0739595592,0.0719880611,0.1228642985,0.1501860470,0.0549378544,0.0608507432,0.4036204517,0.4036939740,0.0355976298,0.0000000000,0.0000000000,0.0300072934,0.1433531344,0.1206005290,0.1922241151,0.1892393380,0.0000662060,0.0000000000,0.0000000000,0.0000000000,-0.0140216071,0.0490203463,-0.0006878724,0.0582329370,0.0491323695,0.0028618008
00:32:13:59.044,61,0.0011127632,0.0818283930,0.0958526507,0.0000000000,0.0000000000,0.1219972074,0.0188103542,0.0011104910,0.0817772597,0.0225610062,0.0000000000,0.0000000000,0.1213144213,0.0187655147,0.1515270174,0.0000000000,0.0875529349,0.1160352454,0.1160352454,0.0838538483,0.0799138620,0.0000000000,0.0675506592,0.0000000000,0.0000000000,0.0381217748,0.0414073542,0.0741730779,0.0790142864,0.1397751719,0.1877653003,0.1094608530,0.0725117922,0.1262595057,0.2255176753,0.0742021054,0.0722211450,0.1222299710,0.1495205760,0.0545798242,0.0605034716,0.4018888772,0.4019607604,0.0357568823,0.0000000000,0.0000000000,0.0301099457,0.1427150220,0.1200675368,0.1915299296,0.1887237579,0.0000739029,0.0000000000,0.0000000000,0.0000000000,-0.0137645416,0.0499596260,-0.0006882222,0.0584798381,0.0500717871,0.0029289613
00:32:14:00.045,61,0.0010240847,0.0831944272,0.0958228558,0.0000000000,0.0000000000,0.1212260276,0.0189316962,0.0010219937,0.0831452534,0.0225991234,0.0000000000,0.0000000000,0.1205532327,0.0188870523,0.1512225866,0.0000000000,0.0861148238,0.1148330420,0.1148330420,0.0822670385,0.0785568058,0.0000000000,0.0673883706,0.0000000000,0.0000000000,0.0376599096,0.0363386795,0.0743198991,0.0791671053,0.1392079294,0.1869152039,0.1094201356,0.0723340586,0.1262925267,0.2242668122,0.0744673908,0.0724796802,0.1216885224,0.1489366740,0.0541858003,0.0601213351,0.4003136754,0.4003863335,0.0359350666,0.0000000000,0.0000000000,0.0302144364,0.1422020793,0.1197061837,0.1908972859,0.1882835776,0.0000744674,0.0000000000,0.0000000000,0.0000000000,-0.0137872174,0.0507953838,-0.0007009077,0.0584591962,0.0509076305,0.0029768876
00:32:14:01.046,61,0.0009424733,0.0846114010,0.0958563164,0.0000000000,0.0000000000,0.1203634217,0.0189912971,0.0009405490,0.0845645666,0.0225731414,0.0000000000,0.0000000000,0.1197002232,0.0189462304,0.1508488655,0.0000000000,0.0853992328,0.1135659814,0.1135659814,0.0810421035,0.0775649995,0.0000000000,0.0676518530,0.0000000000,0.0000000000,0.0370523222,0.0331343934,0.0744266137,0.0792931095,0.1386554986,0.1862801313,0.1091707051,0.0720659941,0.1262668818,0.2222457528,0.0747074112,0.0727066398,0.1212550178,0.1484965682,0.0537896492,0.0597396530,0.3983013034,0.3983746171,0.0361085795,0.0000000000,0.0000000000,0.0302972626,0.1418056488,0.1194117591,0.1903186738,0.1878346503,0.0000751703,0.0000000000,0.0000000000,0.0000000000,-0.0137707535,0.0516624637,-0.0007120420,0.0584770143,0.0517747514,0.0030286049
00:32:14:02.046,61,0.0008673657,0.0855282098,0.0958862305,0.0000000000,0.0000000000,0.1196335703,0.0190549698,0.0008655947,0.0854829326,0.0225450583,0.0000000000,0.0000000000,0.1189781651,0.0190092642,0.1504962891,0.0000000000,0.0842618048,0.1116817147,0.1116817147,0.0796333775,0.0761794001,0.0000000000,0.0680092648,0.0000000000,0.0000000000,0.0352420136,0.0269742627,0.0745978206,0.0794837996,0.1381856799,0.1856848449,0.1088716313,0.0718143433,0.1262216419,0.2203545719,0.0749507248,0.0729422420,0.1208349690,0.1480946839,0.0533937551,0.0593712218,0.3955034018,0.3955819309,0.0362986699,0.0000000000,0.0000000000,0.0303664710,0.1414809078,0.1192421466,0.1896951795,0.1873768270,0.0000748652,0.0000000000,0.0000000000,0.0000000000,-0.0137532204,0.0522234999,-0.0007188721,0.0584935509,0.0523358025,0.0030623486
